Eviction ID,Address,City,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at
M210150,1700 Block Of 20th Street,San Francisco,2021,94107,1/29/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.759934505, -122.398703844)",POINT (-122.398703844 37.759934505),4/11/2026 0:00,4/11/2026 5:22
M210157,2100 Block Of Taylor Street,San Francisco,2021,94133,2/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.802163581, -122.414518424)",POINT (-122.414518424 37.802163581),4/11/2026 0:00,4/11/2026 5:22
M210155,1300 Block Of Market Street,San Francisco,2021,94102,2/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Tenderloin,"    (37.777083316, -122.416979514)",POINT (-122.416979514 37.777083316),4/11/2026 0:00,4/11/2026 5:22
M210158,300 Block Of Sutter Street,San Francisco,2021,94108,2/1/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Financial District/South Beach,"    (37.789478406, -122.406166894)",POINT (-122.406166894 37.789478406),4/11/2026 0:00,4/11/2026 5:22
M210153,700 Block Of Tennessee Street,San Francisco,2021,94107,2/1/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.762352641, -122.389601294)",POINT (-122.389601294 37.762352641),4/11/2026 0:00,4/11/2026 5:22
M210159,300 Block Of Sutter Street,San Francisco,2021,94108,2/1/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Financial District/South Beach,"    (37.789478406, -122.406166894)",POINT (-122.406166894 37.789478406),4/11/2026 0:00,4/11/2026 5:22
M210156,100 Block Of Frederick Street,San Francisco,2021,94117,2/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Haight Ashbury,"    (37.76721745, -122.445946271)",POINT (-122.445946271 37.76721745),4/11/2026 0:00,4/11/2026 5:22
M210176,2400 Block Of Pacific Avenue,San Francisco,2021,94115,2/2/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.793296234, -122.435568358)",POINT (-122.435568358 37.793296234),4/11/2026 0:00,4/11/2026 5:22
M210177,1000 Block Of Bush Street,San Francisco,2021,94109,2/2/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789478818, -122.414561131)",POINT (-122.414561131 37.789478818),4/11/2026 0:00,4/11/2026 5:22
M210222,4300 Block Of 23rd Street,San Francisco,2021,94114,2/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.752508724, -122.439695356)",POINT (-122.439695356 37.752508724),4/11/2026 0:00,4/11/2026 5:22
M210221,700 Block Of Tennessee Street,San Francisco,2021,94107,2/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.762352641, -122.389601294)",POINT (-122.389601294 37.762352641),4/11/2026 0:00,4/11/2026 5:22
M210178,1700 Block Of Mason Street,San Francisco,2021,94133,2/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.799415556, -122.412277228)",POINT (-122.412277228 37.799415556),4/11/2026 0:00,4/11/2026 5:22
M210224,1200 Block Of 35th Avenue,San Francisco,2021,94122,2/4/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.763749159, -122.494267385)",POINT (-122.494267385 37.763749159),4/11/2026 0:00,4/11/2026 5:22
M210223,1300 Block Of 41st Avenue,San Francisco,2021,94122,2/4/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.761588637, -122.500701827)",POINT (-122.500701827 37.761588637),4/11/2026 0:00,4/11/2026 5:22
M210227,200 Block Of 09th Street,San Francisco,2021,94103,2/5/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.774817065, -122.41284503)",POINT (-122.41284503 37.774817065),4/11/2026 0:00,4/11/2026 5:22
M210225,200 Block Of 09th Street,San Francisco,2021,94103,2/5/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.774817065, -122.41284503)",POINT (-122.41284503 37.774817065),4/11/2026 0:00,4/11/2026 5:22
M210229,1700 Block Of Pacific Avenue,San Francisco,2021,94109,2/5/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.794766557, -122.424060518)",POINT (-122.424060518 37.794766557),4/11/2026 0:00,4/11/2026 5:22
M210228,100 Block Of Waverly Place,San Francisco,2021,94108,2/5/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.794646455, -122.40684267)",POINT (-122.40684267 37.794646455),4/11/2026 0:00,4/11/2026 5:22
M210226,200 Block Of 09th Street,San Francisco,2021,94103,2/5/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.774817065, -122.41284503)",POINT (-122.41284503 37.774817065),4/11/2026 0:00,4/11/2026 5:22
M210230,1200 Block Of 14th Avenue,San Francisco,2021,94122,2/8/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Inner Sunset,"    (37.764747841, -122.471664666)",POINT (-122.471664666 37.764747841),4/11/2026 0:00,4/11/2026 5:22
M210334,100 Block Of Font Boulevard,San Francisco,2021,94132,2/8/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.715544557, -122.473629106)",POINT (-122.473629106 37.715544557),4/11/2026 0:00,4/11/2026 5:22
M210232,600 Block Of Clay Street,San Francisco,2021,94111,2/9/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.794505428, -122.403956804)",POINT (-122.403956804 37.794505428),4/11/2026 0:00,4/11/2026 5:22
M210231,1300 Block Of Mason Street,San Francisco,2021,94133,2/9/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796079379, -122.411606337)",POINT (-122.411606337 37.796079379),4/11/2026 0:00,4/11/2026 5:22
M210233,1300 Block Of Mason Street,San Francisco,2021,94133,2/9/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796079379, -122.411606337)",POINT (-122.411606337 37.796079379),4/11/2026 0:00,4/11/2026 5:22
M210234,300 Block Of King Street,San Francisco,2021,94158,2/9/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.775328443, -122.395002097)",POINT (-122.395002097 37.775328443),4/11/2026 0:00,4/11/2026 5:22
M210236,0 Block Of 08th Street,San Francisco,2021,94103,2/10/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777887965, -122.413601564)",POINT (-122.413601564 37.777887965),4/11/2026 0:00,4/11/2026 5:22
M210235,200 Block Of Taylor Street,San Francisco,2021,94102,2/10/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784599128, -122.411114048)",POINT (-122.411114048 37.784599128),4/11/2026 0:00,4/11/2026 5:22
M210237,600 Block Of John Muir Drive,San Francisco,2021,94132,2/10/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.714311121, -122.492030022)",POINT (-122.492030022 37.714311121),4/11/2026 0:00,4/11/2026 5:22
M210242,1300 Block Of Mason Street,San Francisco,2021,94133,2/11/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796079379, -122.411606337)",POINT (-122.411606337 37.796079379),4/11/2026 0:00,4/11/2026 5:22
M210243,800 Block Of Ofarrell Street,San Francisco,2021,94109,2/11/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M210241,400 Block Of Ofarrell Street,San Francisco,2021,94102,2/11/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785890332, -122.411725718)",POINT (-122.411725718 37.785890332),4/11/2026 0:00,4/11/2026 5:22
M210246,1300 Block Of Mason Street,San Francisco,2021,94133,2/12/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796079379, -122.411606337)",POINT (-122.411606337 37.796079379),4/11/2026 0:00,4/11/2026 5:22
M210244,3100 Block Of Octavia Street,San Francisco,2021,94123,2/12/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.801174807, -122.429500503)",POINT (-122.429500503 37.801174807),4/11/2026 0:00,4/11/2026 5:22
M210245,3500 Block Of Mission Street,San Francisco,2021,94110,2/12/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Bernal Heights,"    (37.740809554, -122.422903715)",POINT (-122.422903715 37.740809554),4/11/2026 0:00,4/11/2026 5:22
M210251,1100 Block Of Pierce Street,San Francisco,2021,94115,2/16/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.780534637, -122.435588689)",POINT (-122.435588689 37.780534637),4/11/2026 0:00,4/11/2026 5:22
M210250,400 Block Of Turk Street,San Francisco,2021,94102,2/16/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.782448498, -122.416327441)",POINT (-122.416327441 37.782448498),4/11/2026 0:00,4/11/2026 5:22
M210257,5000 Block Of 03rd Street,San Francisco,2021,94124,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.732794625, -122.391255984)",POINT (-122.391255984 37.732794625),4/11/2026 0:00,4/11/2026 5:22
M210291,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210258,300 Block Of King Street,San Francisco,2021,94158,2/17/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.775328443, -122.395002097)",POINT (-122.395002097 37.775328443),4/11/2026 0:00,4/11/2026 5:22
M210293,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210292,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210289,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210254,2400 Block Of Pacific Avenue,San Francisco,2021,94115,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.793296234, -122.435568358)",POINT (-122.435568358 37.793296234),4/11/2026 0:00,4/11/2026 5:22
M210256,700 Block Of Post Street,San Francisco,2021,94109,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M210252,1300 Block Of Mission Street,C,2021,94103,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.776021847, -122.414869834)",POINT (-122.414869834 37.776021847),4/11/2026 0:00,4/11/2026 5:22
M210255,300 Block Of King Street,San Francisco,2021,94158,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.775328443, -122.395002097)",POINT (-122.395002097 37.775328443),4/11/2026 0:00,4/11/2026 5:22
M210294,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210290,2900 Block Of 25th Street,San Francisco,2021,94110,2/17/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Mission,"    (37.751283573, -122.408512518)",POINT (-122.408512518 37.751283573),4/11/2026 0:00,4/11/2026 5:22
M210253,600 Block Of 17th Avenue,San Francisco,2021,94121,2/17/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.775757292, -122.475888701)",POINT (-122.475888701 37.775757292),4/11/2026 0:00,4/11/2026 5:22
M210259,1100 Block Of Mission Street,San Francisco,2021,94103,2/22/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777790309, -122.412834332)",POINT (-122.412834332 37.777790309),4/11/2026 0:00,4/11/2026 5:22
M210260,1100 Block Of Mission Street,San Francisco,2021,94103,2/22/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777790309, -122.412834332)",POINT (-122.412834332 37.777790309),4/11/2026 0:00,4/11/2026 5:22
M210261,300 Block Of 21st Avenue,San Francisco,2021,94121,2/23/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.781243136, -122.480589413)",POINT (-122.480589413 37.781243136),4/11/2026 0:00,4/11/2026 5:22
M210262,300 Block Of Broadway Street,San Francisco,2021,94133,2/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,3,Financial District/South Beach,"    (37.798931046, -122.398115264)",POINT (-122.398115264 37.798931046),4/11/2026 0:00,4/11/2026 5:22
M210295,1200 Block Of 48th Avenue,San Francisco,2021,94122,2/24/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4/21/2026,4,Sunset/Parkside,"    (37.7631301, -122.508334051)",POINT (-122.508334051 37.7631301),4/11/2026 0:00,4/11/2026 5:22
M210296,800 Block Of Union Street,San Francisco,2021,94133,2/25/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.799982584, -122.413306427)",POINT (-122.413306427 37.799982584),4/11/2026 0:00,4/11/2026 5:22
M210264,400 Block Of Ofarrell Street,San Francisco,2021,94102,2/25/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785890332, -122.411725718)",POINT (-122.411725718 37.785890332),4/11/2026 0:00,4/11/2026 5:22
M210335,700 Block Of Gonzalez Drive,San Francisco,2021,94132,2/25/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.717515182, -122.480598519)",POINT (-122.480598519 37.717515182),4/11/2026 0:00,4/11/2026 5:22
M210336,0 Block Of Chumasero Drive,San Francisco,2021,94132,2/25/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.714384926, -122.473318473)",POINT (-122.473318473 37.714384926),4/11/2026 0:00,4/11/2026 5:22
M210265,300 Block Of Fremont Street,San Francisco,2021,94105,2/25/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.787419654, -122.392776012)",POINT (-122.392776012 37.787419654),4/11/2026 0:00,4/11/2026 5:22
M210298,800 Block Of Union Street,San Francisco,2021,94133,2/25/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.799982584, -122.413306427)",POINT (-122.413306427 37.799982584),4/11/2026 0:00,4/11/2026 5:22
M210297,800 Block Of Union Street,San Francisco,2021,94133,2/25/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.799982584, -122.413306427)",POINT (-122.413306427 37.799982584),4/11/2026 0:00,4/11/2026 5:22
M210267,1300 Block Of 20th Avenue,San Francisco,2021,94122,2/26/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.762586972, -122.478057317)",POINT (-122.478057317 37.762586972),4/11/2026 0:00,4/11/2026 5:22
M210268,2500 Block Of 43rd Avenue,San Francisco,2021,94116,2/26/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.739123409, -122.501137991)",POINT (-122.501137991 37.739123409),4/11/2026 0:00,4/11/2026 5:22
M210266,600 Block Of South Van Ness Avenue,San Francisco,2021,94103,2/26/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.762773726, -122.417186682)",POINT (-122.417186682 37.762773726),4/11/2026 0:00,4/11/2026 5:22
M210270,900 Block Of Geary Street,San Francisco,2021,94109,2/26/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785942727, -122.418902557)",POINT (-122.418902557 37.785942727),4/11/2026 0:00,4/11/2026 5:22
M210269,0 Block Of Turk Street,San Francisco,2021,94102,2/26/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M210275,1100 Block Of Pine Street,San Francisco,2021,94108,3/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,3,Nob Hill,"    (37.790280287, -122.414916875)",POINT (-122.414916875 37.790280287),4/11/2026 0:00,4/11/2026 5:22
M210299,1100 Block Of Capp Street,San Francisco,2021,94110,3/1/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.74848125, -122.417336501)",POINT (-122.417336501 37.74848125),4/11/2026 0:00,4/11/2026 5:22
M210274,100 Block Of Brannan Street,San Francisco,2021,94107,3/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.784334565, -122.389023649)",POINT (-122.389023649 37.784334565),4/11/2026 0:00,4/11/2026 5:22
M210273,1800 Block Of Mission Street,San Francisco,2021,94103,3/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.767477873, -122.419834387)",POINT (-122.419834387 37.767477873),4/11/2026 0:00,4/11/2026 5:22
M210276,1400 Block Of South Van Ness Avenue,San Francisco,2021,94110,3/1/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.749967474, -122.416100108)",POINT (-122.416100108 37.749967474),4/11/2026 0:00,4/11/2026 5:22
M210288,600 Block Of Hayes Street,San Francisco,2021,94102,3/2/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.77641322, -122.427099517)",POINT (-122.427099517 37.77641322),4/11/2026 0:00,4/11/2026 5:22
M210278,3200 Block Of 26th Street,San Francisco,2021,94110,3/2/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.749167241, -122.41511969)",POINT (-122.41511969 37.749167241),4/11/2026 0:00,4/11/2026 5:22
M210399,1200 Block Of Gilman Avenue,San Francisco,2021,94124,3/2/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6/3/2026,10,Bayview Hunters Point,"    (37.720923476, -122.39276343)",POINT (-122.39276343 37.720923476),4/11/2026 0:00,4/11/2026 5:22
M210277,100 Block Of Brannan Street,San Francisco,2021,94107,3/2/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.784334565, -122.389023649)",POINT (-122.389023649 37.784334565),4/11/2026 0:00,4/11/2026 5:22
M210279,1900 Block Of 19th Avenue,San Francisco,2021,94116,3/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Inner Sunset,"    (37.751450723, -122.476097307)",POINT (-122.476097307 37.751450723),4/11/2026 0:00,4/11/2026 5:22
M210280,800 Block Of Ofarrell Street,San Francisco,2021,94109,3/3/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M210281,3000 Block Of Fulton Street,San Francisco,2021,94118,3/3/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,Inner Richmond,"    (37.773610639, -122.464291404)",POINT (-122.464291404 37.773610639),4/11/2026 0:00,4/11/2026 5:22
M210282,1100 Block Of Pine Street,San Francisco,2021,94108,3/4/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,3,Nob Hill,"    (37.790280287, -122.414916875)",POINT (-122.414916875 37.790280287),4/11/2026 0:00,4/11/2026 5:22
M210331,300 Block Of Ralston Street,San Francisco,2021,94132,3/4/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,11,Oceanview/Merced/Ingleside,"    (37.71877623, -122.469015204)",POINT (-122.469015204 37.71877623),4/11/2026 0:00,4/11/2026 5:22
M210285,2700 Block Of San Bruno Avenue,San Francisco,2021,94134,3/5/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9,Portola,"    (37.727016836, -122.403413374)",POINT (-122.403413374 37.727016836),4/11/2026 0:00,4/11/2026 5:22
M210286,0 Block Of Cortland Avenue,San Francisco,2021,94110,3/8/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9,Bernal Heights,"    (37.740852966, -122.422259612)",POINT (-122.422259612 37.740852966),4/11/2026 0:00,4/11/2026 5:22
M210287,500 Block Of South Van Ness Avenue,San Francisco,2021,94110,3/8/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764373209, -122.41747849)",POINT (-122.41747849 37.764373209),4/11/2026 0:00,4/11/2026 5:22
M210337,1600 Block Of Oakdale Avenue,San Francisco,2021,94124,3/9/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.73518449, -122.391493955)",POINT (-122.391493955 37.73518449),4/11/2026 0:00,4/11/2026 5:22
M210339,1800 Block Of Mcallister Street,San Francisco,2021,94115,3/10/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Lone Mountain/USF,"    (37.777323103, -122.442510568)",POINT (-122.442510568 37.777323103),4/11/2026 0:00,4/11/2026 5:22
M210338,900 Block Of Rivera Street,San Francisco,2021,94116,3/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,4,Sunset/Parkside,"    (37.746812121, -122.476466795)",POINT (-122.476466795 37.746812121),4/11/2026 0:00,4/11/2026 5:22
M210343,200 Block Of 03rd Avenue,San Francisco,2021,94118,3/11/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.784019159, -122.461341038)",POINT (-122.461341038 37.784019159),4/11/2026 0:00,4/11/2026 5:22
M210332,300 Block Of 04th Avenue,San Francisco,2021,94118,3/11/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5/9/2026,1,Inner Richmond,"    (37.782077817, -122.46213993)",POINT (-122.46213993 37.782077817),4/11/2026 0:00,4/11/2026 5:22
M210340,1100 Block Of Market Street,San Francisco,2021,94103,3/11/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),4/11/2026 0:00,4/11/2026 5:22
M210342,1600 Block Of Washington Street,San Francisco,2021,94109,3/11/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.793308161, -122.420393646)",POINT (-122.420393646 37.793308161),4/11/2026 0:00,4/11/2026 5:22
M210341,500 Block Of Leavenworth Street,San Francisco,2021,94109,3/11/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.786059846, -122.414643592)",POINT (-122.414643592 37.786059846),4/11/2026 0:00,4/11/2026 5:22
M210345,200 Block Of Summit Way,San Francisco,2021,94132,3/12/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.714950117, -122.476338616)",POINT (-122.476338616 37.714950117),4/11/2026 0:00,4/11/2026 5:22
M210347,1200 Block Of Kearny Street,San Francisco,2021,94133,3/12/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.799443802, -122.405671314)",POINT (-122.405671314 37.799443802),4/11/2026 0:00,4/11/2026 5:22
M210344,0 Block Of Gillette Avenue,San Francisco,2021,94134,3/12/2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.711343986, -122.396421634)",POINT (-122.396421634 37.711343986),4/11/2026 0:00,4/11/2026 5:22
M210348,0 Block Of Locksley Avenue,San Francisco,2021,94122,3/12/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Inner Sunset,"    (37.759221413, -122.463311021)",POINT (-122.463311021 37.759221413),4/11/2026 0:00,4/11/2026 5:22
M210349,0 Block Of Bayside Village Place,San Francisco,2021,94107,3/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78487378, -122.389808109)",POINT (-122.389808109 37.78487378),4/11/2026 0:00,4/11/2026 5:22
M210346,0 Block Of States Street,San Francisco,2021,94114,3/12/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.763407358, -122.439048936)",POINT (-122.439048936 37.763407358),4/11/2026 0:00,4/11/2026 5:22
